animal,loc,ch,bf,bf_deviation,isi_cv,sync_n,r_max,r,d_max,d,sfr,br,bdur_max,bdur,nspikes_burst_max,nspikes_burst,p_bursting_time,p_bursting_spike,ibi_cv,group
D3,6,9,8573.0,-939.0,1.0861864119136024,15,0.03226887895581103,0.01993155636144108,1.0499469761052667,0.569983010320558,2.014802549871895,0.041118419385140714,0.08617983999999979,0.058129066666665764,4.0,3.0833333333333335,0.0023901753416667665,0.06292517006802721,0.8837694382271658,ET
D3,6,10,14417.0,4905.0,1.0162588315690904,15,0.02815090006596056,0.015119341617818692,1.2000836245773054,0.530005676813666,2.641858445495291,0.03426534948761726,0.2883583999999928,0.07219609599999473,6.0,3.4,0.002473824461081386,0.04409857328145266,1.6949203216528284,ET
D3,6,11,15997.0,6485.0,0.977223378143321,15,0.03953882768359686,0.02445213104692397,1.3501140102533795,0.5900178310840954,0.5276863821093059,0.006853069897523452,0.34717696000001297,0.29163520000001597,3.0,3.0,0.001998596410178341,0.03896103896103896,,ET
D3,6,12,14417.0,4905.0,1.1089778556531378,14,0.034216641882966636,0.02274630868886598,1.2000836245773054,0.557146338692208,0.5037006374679738,0.010279604846285179,0.23543808000000155,0.15966208000000628,3.0,3.0,0.0016412630913360366,0.061224489795918366,0.36198547066957376,ET
D3,6,13,15997.0,6485.0,1.0129819140833092,15,0.02912713892823565,0.01759094966137281,1.3501140102533795,0.5900178310840954,0.7572642236763415,0.023985744641332084,0.3149004800000057,0.122271451428568,4.0,3.142857142857143,0.0029327718108906713,0.09954751131221719,0.6392636197900724,ET
D3,6,14,10554.0,1042.0,0.9825194843985439,15,0.020022803275191445,0.011460128780028127,0.7501025244676205,0.5100008220784554,6.239720141695104,0.07538376887275798,0.06414336000000276,0.025477119999998313,4.0,3.1363636363636362,0.0019205613256233925,0.03789126853377265,1.0588357078966162,ET
D3,6,15,8573.0,-939.0,1.0727836576528593,14,0.03309683021339054,0.021683350914558037,1.0499469761052667,0.5785400336051689,1.3671874445559287,0.02741227959009381,0.11313151999999604,0.03999743999999694,4.0,3.125,0.001096421008167918,0.06265664160401002,0.7017308141650722,ET
D3,8,0,15997.0,8271.0,0.9457134281613392,11,0.031738466027026596,0.020279304788065507,0.15003038567607407,0.01363912597055219,0.7264254097309389,0.01370613980624413,0.24805376000000479,0.1976319999999987,3.0,3.0,0.0027087718221876222,0.05660377358490566,0.06509366801385565,ET
D3,8,1,15997.0,8271.0,0.8853516271767494,14,0.028544836899091527,0.010783262958447613,0.15003038567607407,0.010716456119719577,0.6030701514747417,0.0,,,,,,,,ET
D3,8,2,15997.0,8271.0,1.0650040480522571,14,0.03877962603641337,0.015168585051300542,0.15003038567607407,0.021432912239439154,0.8292214582777698,0.020559209709366196,0.21438464000002,0.14106624000000423,3.0,3.0,0.0029002104110718687,0.0743801652892562,0.7992171797476109,ET
D3,8,3,15997.0,8271.0,1.3249732104904368,3,0.23555511881493263,0.08206242234432529,0.0,0.0,5.160361637050915,0.05482455922497652,0.48193535999999426,0.3502694400000027,34.0,24.4375,0.019203367657979507,0.2596281540504648,1.4483855133107577,ET
D3,8,4,14417.0,6691.0,0.9711105440469457,9,0.032763848684222545,0.011114826951676442,0.15003038567607418,0.13336034282317705,1.8811676884070068,0.023985744660927226,0.2364211199999886,0.09359945142856572,5.0,3.7142857142857144,0.0022450525423684375,0.04735883424408015,0.9052216212876633,ET
D3,8,5,15997.0,8271.0,0.9676407041700483,8,0.14223711896222238,0.024485024751225323,0.15003038567607407,0.01875379820950926,7.154604978859436,0.07538376893434272,0.10059775999999943,0.02452759272727563,6.0,3.227272727272727,0.001848982382668611,0.034003831417624523,1.1394314946426105,ET
D3,8,6,15997.0,8271.0,0.8881942757921479,12,0.03597459616947351,0.018798301654757123,0.15003038567607407,0.02500506427934568,0.6647477806028403,0.0034265349515610324,0.04628479999999513,0.04628479999999513,3.0,3.0,0.00015859648492599538,0.015463917525773196,,ET
D3,8,7,15997.0,8271.0,0.9444614486076065,15,0.03297561415391247,0.015986288857036093,0.15003038567607407,0.020004051423476544,0.5962170815716197,0.006853069903122065,0.28385280000000535,0.20975615999999775,3.0,3.0,0.0014374736270904409,0.034482758620689655,,ET
D3,8,8,15997.0,8271.0,0.9103217097086972,11,0.025038474675597003,0.014030998376128546,0.15003038567607407,0.02727825194110438,0.7469846194403051,0.010279604854683098,0.25378815999999915,0.19876522666666338,3.0,3.0,0.0020432279889848193,0.04128440366972477,0.32050888667994,ET
D3,8,9,15997.0,8271.0,0.9722469272557259,12,0.03406667950201621,0.018300699697427814,0.15003038567607407,0.02500506427934568,0.5619517320560093,0.0,,,,,,,,ET
D3,8,10,15997.0,8271.0,0.9907095053935668,8,0.14223711896222238,0.023516254084976145,0.15003038567607407,0.01875379820950926,7.956414157524717,0.05825109417653755,0.03211264000000824,0.017858560000005436,4.0,3.176470588235294,0.001040280660417663,0.023255813953488372,1.4684618740833753,ET
D3,8,11,14417.0,6691.0,1.0042341587516384,11,0.032763848684222545,0.010699438269711408,0.15003038567607418,0.13639125970552202,1.2883771417869483,0.023985744660927226,0.21635072000000832,0.1006562742857154,4.0,3.142857142857143,0.0024143156935374247,0.05851063829787234,0.5832511250358287,ET
D3,8,12,15997.0,8271.0,1.2857732473927328,7,0.23555511881493263,0.038307045934211456,0.15003038567607407,0.04286582447887831,3.813733401087429,0.06510416407965962,0.4879974400000009,0.14541662315789614,15.0,6.2631578947368425,0.0094672276939817,0.1069182389937107,1.3205044643949198,ET
D3,8,13,15997.0,8271.0,0.9733122747887453,12,0.03877962603641337,0.015678137675694866,0.15003038567607407,0.01250253213967284,0.9080317621636737,0.010279604854683098,0.3286630400000021,0.2058103466666689,5.0,3.6666666666666665,0.002115649038738701,0.04150943396226415,0.8381913939243952,ET
D3,8,14,15997.0,8271.0,1.0640660177207453,12,0.01581580242074141,0.011486211814854291,0.15003038567607407,0.01250253213967284,1.2472587223682159,0.023985744660927226,0.24272895999999378,0.1265429942857068,4.0,3.142857142857143,0.003035227949566137,0.06043956043956044,0.5931138055281484,ET
D3,8,15,15997.0,8271.0,1.0851084025573872,9,0.03597459616947351,0.022563876255215,0.0,0.0,0.6716008505059624,0.010279604854683098,0.22544384000002538,0.20933290666668233,3.0,3.0,0.002151859563615751,0.04591836734693878,0.9178320488334784,ET
D4,10,0,3483.0,-805.0,0.9964088640372553,15,0.08733928216186544,0.026879940887030235,2.1001982581154692,2.013536073903693,1.2215724498318685,0.022742040289423084,0.2800844799999993,0.10282130285714938,5.0,3.7142857142857144,0.002338366212188264,0.06914893617021277,0.5262756251904991,ENT
D4,10,1,14934.0,10646.0,1.1941040855504834,15,0.11156572894987908,0.07057790260764599,2.1001982581154692,0.22667540141947323,4.288499026005495,0.30864197535645616,9.641328639999983,0.2687717591578927,115.0,6.231578947368421,0.08295424666652168,0.4484848484848485,3.5564848493885695,ENT
D4,10,2,13934.0,9646.0,2.7268476731579274,15,0.238119985150374,0.11644412426132321,2.000207090367238,0.1733467786204167,3.9636127361565947,0.6400259910023354,109.40833791999998,0.7741327723857857,860.0,10.142131979695431,0.4954650948135978,1.637704918032787,33.60031813740275,ENT
D4,10,3,13934.0,9646.0,2.270096957475631,15,0.2533298620866873,0.09625258363588556,2.000207090367238,0.1733467786204167,1.64392462663544,0.10396361275164838,16.38662144,1.2000588799999967,122.0,10.625,0.12476245667949654,0.6719367588932806,2.036723783395296,ENT
D4,10,4,13934.0,9646.0,2.8983997780146527,15,0.2583311269229727,0.12043181424875597,2.000207090367238,0.1733467786204167,2.6445743993700557,0.3378817414428572,109.59986688000001,1.63892617846154,583.0,13.548076923076923,0.5537632312748723,1.730958230958231,19.995928295960827,ENT
D4,10,5,13934.0,9646.0,2.74040734805937,15,0.20337258347283024,0.10157473859845816,2.000207090367238,0.1733467786204167,4.275503574411539,0.6887589344796705,109.60895999999997,0.7169043320754707,927.0,10.254716981132075,0.49377426388416107,1.6519756838905775,33.51421485458467,ENT
D4,10,6,14934.0,10646.0,1.8287108942902546,15,0.11852572836670106,0.06851145043559059,2.1001982581154692,0.2266754014194732,1.2962962964971156,0.04548408057884617,14.999224319999996,1.9493975771428589,90.0,13.642857142857142,0.08866655647897327,0.47869674185463656,1.6234496610171991,ENT
D4,10,7,12130.0,7842.0,0.995758824875408,14,0.05395439797594469,0.027876718170811863,1.80017717242115,0.3357528292117853,0.568551007235577,0.0,,,,,,,,ENT
D4,10,8,13934.0,9646.0,1.2218385042953066,15,0.06652672228285612,0.02855965810892794,2.000207090367238,0.1733467786204167,0.6075373620174452,0.009746588695467035,0.20267008000001852,0.10859861333333735,3.0,3.0,0.0010584660170581016,0.0481283422459893,0.9999831787601564,ENT
D4,10,9,13934.0,9646.0,1.8117645698783968,15,0.11852572836670106,0.0670601571076304,2.000207090367238,0.1733467786204167,1.1663417805575553,0.0552306692743132,10.63804927999999,1.5148309082352966,68.0,11.941176470588236,0.08366512489925115,0.5654596100278552,1.8082296958040909,ENT
D4,10,10,13934.0,9646.0,2.3403146625789617,15,0.19873886931278795,0.10557432478751703,2.000207090367238,0.1733467786204167,4.220272905137226,0.7147498376675826,109.38941439999999,0.7324418792727281,898.0,10.454545454545455,0.5235127143111216,1.7705927636643572,31.703899578374777,ENT
D4,10,11,13934.0,9646.0,2.824634810051062,15,0.2583311269229727,0.1257949413509841,2.000207090367238,0.1733467786204167,2.966211826320468,0.4353476283975276,19.839549439999985,0.49175903522388154,226.0,7.626865671641791,0.21408612972777305,1.1193866374589265,5.48440936079295,ENT
D4,10,12,14934.0,10646.0,2.8103724329777617,14,0.2533298620866873,0.11430306392876874,2.1001982581154692,0.2214364239712699,1.93957115039794,0.13320337883804947,19.390709759999993,1.2223722770731702,168.0,13.536585365853659,0.1628241175041067,0.9296482412060302,2.3254661634532976,ENT
D4,10,13,13934.0,9646.0,2.5479282983574194,15,0.238119985150374,0.11682490070154312,2.000207090367238,0.1733467786204167,4.090318389197666,0.6627680312917584,19.396444159999987,0.34371222588235234,288.0,7.446078431372549,0.22780147527895483,1.2065131056393963,6.326940343034264,ENT
D4,10,14,13934.0,9646.0,1.6796586614398077,15,0.12354038936560435,0.07562210784743843,2.000207090367238,0.1733467786204167,3.2228719953011,0.37037037042774734,49.59666176000002,0.7366296701754389,336.0,9.219298245614034,0.2728258038109466,1.059475806451613,5.980596952871443,ENT
D4,10,15,14934.0,10646.0,1.2124153728803417,15,0.08733928216186544,0.040475246566468955,2.1001982581154692,0.2266754014194732,0.6952566602766486,0.01949317739093407,15.753707520000006,2.8777813333333313,36.0,10.166666666666666,0.0560971020229854,0.2850467289719626,1.364710923010184,ENT
D4,12,0,5660.0,2831.0,2.2484258450579806,9,0.19939569123647802,0.12135867002419364,0.1501922162808953,0.0333773536567315,2.5958414558927205,0.3313840156458792,105.39720704000001,1.27372508862745,555.0,10.990196078431373,0.4220921346982678,1.4030037546933667,16.3981239039637,ENT
D4,12,1,5660.0,2831.0,1.7319597429406812,11,0.16989096220325828,0.09124032437432997,0.2999425708796199,0.08184375678816574,1.5204678364928577,0.06172839507129123,108.62551040000002,6.7700024589473715,309.0,25.842105263157894,0.4179013864195164,1.0491452991452992,6.616336438492172,ENT
D4,12,2,6968.0,4139.0,1.264424709526048,11,0.2142993445089058,0.05883113993739384,0.34999524839928114,0.16814877015281293,3.4535412610938194,0.1916829110108517,19.442810879999996,0.48784193084745797,168.0,7.338983050847458,0.09351096141799536,0.40733772342427094,3.2339938758897033,ENT
D4,12,3,7214.0,4385.0,1.2753631354551807,5,0.3436171975566165,0.15476839682096893,0.05005479918870568,0.020021919675482273,3.476283301383243,0.22742040289423082,14.043299840000003,0.6084795245714266,124.0,8.728571428571428,0.13838065863092386,0.5710280373831775,2.8669385948882278,ENT
D4,12,4,7214.0,4385.0,1.2336179784376862,5,0.20504332760164357,0.15123571860740137,0.05005479918870568,0.020021919675482273,4.4606887596254134,0.25990903187912096,17.233264640000016,0.3584552959999982,174.0,6.675,0.09316576895530328,0.3889293517844137,2.6063051743960197,ENT
D4,12,5,6281.0,3452.0,1.1248877880977046,11,0.17784883072179433,0.057793723823561696,0.20024489380055663,0.15465794537949676,0.9096816115769233,0.03898635478186814,0.9948364800000036,0.2672776533333329,6.0,4.0,0.01042018141811848,0.17142857142857143,0.968972851082678,ENT
D4,12,6,5660.0,2831.0,2.5005982591462987,10,0.1661929718945863,0.10820318429263345,0.2999425708796199,0.06003387537902034,2.381416504592446,0.27940220927005505,106.99948032,1.5142159479069777,528.0,11.593023255813954,0.42307528115716014,1.360163710777626,21.66992898051699,ENT
D4,12,7,5467.0,2638.0,2.87173334082295,11,0.18098196757582707,0.08574178123427913,0.34999524839928126,0.11824570407519212,2.946718648929534,0.4645873944839287,49.39915264000001,0.6290757102097898,366.0,9.293706293706293,0.29226064513949324,1.4652701212789416,6.621944698935719,ENT
D4,12,8,5660.0,2831.0,2.5294415500947265,11,0.20028537566881302,0.09389540660522999,0.2999425708796199,0.08184375678816574,2.923976608640111,0.4450942170929946,14.847836160000014,0.3327046259854007,194.0,7.2846715328467155,0.1480849050261895,1.1088888888888888,4.170253912038655,ENT
D4,12,9,5660.0,2831.0,2.3016850731114604,10,0.17011494387922088,0.11430531020393855,0.2999425708796199,0.06003387537902034,2.3976608190848907,0.282651072168544,106.62445056000004,1.3560283512643698,537.0,10.574712643678161,0.3832828673758171,1.2466124661246611,21.211553331999895,ENT
D4,12,10,5860.0,3031.0,1.711737359075247,11,0.17784883072179433,0.07339296347106665,0.24984395928925443,0.10006143373011683,0.9681611437497255,0.0552306692743132,15.205171199999995,1.6645517552941254,41.0,9.352941176470589,0.09193430748662736,0.5335570469798657,1.7400686618468577,ENT
D4,12,11,7214.0,4385.0,1.016557322226223,5,0.20504332760164357,0.14447812681960484,0.05005479918870568,0.020021919675482273,4.970760234688188,0.2404158544881869,0.06930432000001474,0.02716755027027125,6.0,3.4594594594594597,0.006531509812578035,0.16732026143790849,2.7068846040439465,ENT
D4,12,12,7214.0,4385.0,1.2031384451064104,5,0.3436171975566165,0.1555892338947964,0.05005479918870568,0.020021919675482273,3.853151397607968,0.2534113060821429,9.646325760000025,0.38360405333333275,99.0,6.923076923076923,0.09720960417360386,0.45531197301854975,2.810852024716536,ENT
D4,12,13,6968.0,4139.0,1.2169221893754523,13,0.2142993445089058,0.048476652810626956,0.34999524839928114,0.18842473949539862,2.550357375313874,0.13970110463502752,19.242270719999993,1.1068458865116315,126.0,10.906976744186046,0.1546275930064112,0.597452229299363,2.605705608805849,ENT
D4,12,14,5660.0,2831.0,1.7649371853933526,11,0.16989096220325828,0.09274623139247962,0.2999425708796199,0.08184375678816574,2.3294346982166214,0.23391812869120884,108.84734976000001,2.080179768888887,483.0,13.569444444444445,0.4865917588797997,1.3626220362622037,18.908605496870923,ENT
D4,12,15,5467.0,2638.0,2.512481633849208,9,0.20028537566881302,0.13189647835905852,0.20024489380055674,0.06674580533650566,2.491877843141072,0.30864197535645616,17.24776448,0.49272120589473434,200.0,8.178947368421053,0.15207444628736594,1.013037809647979,3.4604732902673057,ENT
D4,14,0,7214.0,4385.0,2.8347301929690674,9,0.22194246818892702,0.13934403868608597,0.3499973700683257,0.04998248654950989,3.050682261681182,0.4970760234688188,19.59657471999998,0.34718177882352796,241.0,7.0130718954248366,0.17257573803843024,1.1427050053248136,5.510489212723778,ENT
D4,14,1,7214.0,4385.0,1.722822568014877,9,0.18223770516417107,0.10301096156367431,0.3499973700683257,0.04998248654950989,1.078622482298352,0.04548408057884617,17.007984640000018,2.62303158857143,62.0,12.142857142857142,0.1193061801354418,0.5120481927710844,1.841197695785578,ENT
D4,14,2,7731.0,4902.0,1.0271409930745017,7,0.19536897519457774,0.07809780925350747,0.25003762823602804,0.15715591607169196,4.3307342436858525,0.1364522417365385,8.845803520000004,0.23879875047618931,76.0,5.166666666666667,0.03258462482636032,0.16279069767441862,1.6732664609320587,ENT
D4,14,3,9194.0,6365.0,0.98621308444174,5,0.12508178449702348,0.06773559534596801,0.250037628236028,0.10000011552469443,2.9337231973355777,0.04223521768035715,0.05144575999997869,0.026951679999994073,4.0,3.230769230769231,0.0011383100716510779,0.046511627906976744,1.2805439235457396,ENT
D4,14,4,8881.0,6052.0,1.306029419660581,5,0.16574389624128338,0.12144973717626859,0.2000670951672958,0.06002368906970869,2.3749187787954678,0.11371020144711541,8.83621887999999,0.47713952914285757,73.0,6.485714285714286,0.054255631977216126,0.31053351573187415,1.6818873723131509,ENT
D4,14,5,7468.0,4639.0,1.1473240069496717,11,0.14032993127524862,0.039898419574698,0.39991987450695743,0.09083908221284615,2.491877843141072,0.07147498376675826,0.07643135999998663,0.03345314909091066,3.0,3.0,0.0023910632882197837,0.08604954367666232,1.354900976531978,ENT
D4,14,6,7214.0,4385.0,2.7258486449906587,9,0.2314208994599325,0.13578891241487595,0.3499973700683257,0.04998248654950989,2.118258609814836,0.1591942820259616,105.77297407999998,2.706065031836732,476.0,16.591836734693878,0.4307900798588094,1.2469325153374233,16.21186863172885,ENT
D4,14,7,5660.0,2831.0,2.640455000749666,9,0.2267188287325523,0.12933418052262888,0.39991987450695726,0.361091259943577,3.0929174793615393,0.4873294347733518,108.99668992,0.8974188543999999,703.0,9.713333333333333,0.43733862306970084,1.5304621848739495,29.468197886147173,ENT
D4,14,8,7214.0,4385.0,2.440957186411904,9,0.2267188287325523,0.1291435146021228,0.3499973700683257,0.04998248654950989,2.975958415015935,0.4385964912960166,108.99890175999997,0.9358977706666651,690.0,9.518518518518519,0.41048147842616334,1.4028384279475983,27.77502282089355,ENT
D4,14,9,7214.0,4385.0,2.486091039384511,9,0.2314208994599325,0.13320034422134583,0.3499973700683257,0.04998248654950989,2.3619233272015117,0.30864197535645616,19.394396159999985,0.5987136134736832,173.0,8.326315789473684,0.18478815233531934,1.0880330123796425,4.556200726041388,ENT
D4,14,10,7468.0,4639.0,1.5075213417335134,11,0.14032993127524862,0.05184186542403009,0.39991987450695743,0.09083908221284615,1.3937621834517862,0.05847953217280221,13.607813120000003,1.073884728888891,63.0,8.166666666666666,0.06280027655293889,0.34265734265734266,1.6772091013295645,ENT
D4,14,11,8881.0,6052.0,1.1179981757213815,5,0.16574389624128338,0.1199853871301205,0.2000670951672958,0.06002368906970869,3.1286549712449183,0.11695906434560442,6.224445440000011,0.2034551466666613,53.0,4.666666666666667,0.023795923590430427,0.17445482866043613,1.862800145824148,ENT
D4,14,12,8881.0,6052.0,1.2722018254401595,5,0.14154552799615858,0.09604908049450983,0.2000670951672958,0.06002368906970869,1.2313190385273356,0.03898635478186814,9.777725440000012,1.0771251200000027,46.0,7.666666666666667,0.0419931820727824,0.24274406332453827,1.4080527299266274,ENT
D4,14,13,8578.0,5749.0,1.0323848656186392,7,0.19536897519457774,0.0740437334512791,0.19991938840935425,0.11430269377032608,3.9993502280399738,0.15269655622898357,0.17047552000000366,0.03677859404255776,6.0,3.404255319148936,0.0056159646532423805,0.12997562956945571,1.6880843243523247,ENT
D4,14,14,7214.0,4385.0,1.2670142937141575,9,0.18223770516417107,0.07595539301469546,0.3499973700683257,0.04998248654950989,3.4113060434134623,0.10071474985315937,0.09732095999999046,0.03728681290322854,5.0,3.2580645161290325,0.003755332034370218,0.09619047619047619,1.3764834089813314,ENT
D4,14,15,7214.0,4385.0,2.62543732562718,9,0.22194246818892702,0.1409843449464835,0.3499973700683257,0.04998248654950989,2.917478882843133,0.4385964912960166,106.39908863999997,1.0134365677037023,643.0,10.066666666666666,0.4444897227459218,1.5133630289532294,26.36796494107742,ENT
D4,18,0,16567.0,11642.0,1.9997863463216379,13,0.18719196918386868,0.1129237969996866,0.44998795579063067,0.11922491264296517,2.153996101698215,0.11695906434560442,18.563072000000034,1.2726112711111068,166.0,14.944444444444445,0.14884342354482538,0.8114630467571644,2.358426015874058,ENT
D4,18,1,16567.0,11642.0,1.9487708295952781,13,0.17846256548656453,0.11733723472423983,0.44998795579063067,0.11922491264296517,4.678362573824177,0.6822612086826925,48.98152447999996,0.499376128,472.0,9.133333333333333,0.3407049606765629,1.3319444444444444,9.670042767059533,ENT
D4,18,2,20396.0,15471.0,1.4295186570582392,14,0.22362995011651413,0.07282609268021374,0.2999738642355003,0.26069577957193213,1.90708252141305,0.07472384666524727,7.449231359999999,0.35535827478261445,63.0,5.739130434782608,0.02655373723608289,0.22487223168654175,1.498935484270738,ENT
D4,18,3,16567.0,11642.0,1.206476338102404,6,0.12551226169545374,0.04242932538185289,0.44998795579063067,0.25832064405975785,1.5789473686656599,0.04873294347733518,6.838763519999986,0.9022341119999889,35.0,6.933333333333334,0.043968523983419154,0.2139917695473251,1.1026910152663767,ENT
D4,18,4,22631.0,17706.0,1.2326124072913027,15,0.15291671908775012,0.03576257000586015,0.44998795579063067,0.3766588952194363,2.7810266411065943,0.11371020144711541,0.05701632000000245,0.03171942400000083,5.0,3.2857142857142856,0.003606822092826562,0.13434579439252337,1.7119277768331493,ENT
D4,18,5,16567.0,11642.0,1.178840062229758,13,0.22471183238915662,0.08781542853719533,0.44998795579063067,0.11922491264296517,3.476283301383243,0.25016244318365394,17.593139200000024,0.4810448789610377,138.0,6.9480519480519485,0.12033936220187827,0.5,3.061345011099485,ENT
D4,18,6,16567.0,11642.0,2.195854275257652,13,0.19476904801354453,0.12046708295494662,0.44998795579063067,0.11922491264296517,2.8914879796552206,0.3801169591232144,18.434949120000027,0.4064226242735033,207.0,7.358974358974359,0.15448813205772077,0.9674157303370786,4.826948162276372,ENT
D4,18,7,16567.0,11642.0,1.9022945404160225,13,0.18092956220539896,0.1084583470146965,0.44998795579063067,0.11922491264296517,1.6081871347520609,0.04223521768035715,9.400483839999993,1.9614294646153847,102.0,18.53846153846154,0.08284140040269716,0.4868686868686869,1.272198078370162,ENT
D4,18,8,16567.0,11642.0,1.5313512755590426,13,0.1857120152042255,0.10537730569545653,0.44998795579063067,0.11922491264296517,1.7446393764885995,0.04548408057884617,9.399255039999986,1.8201804800000068,95.0,19.5,0.08278923562036321,0.5083798882681564,1.386942206946054,ENT
D4,18,9,16567.0,11642.0,1.9723368440759979,14,0.19476904801354453,0.10466366794152418,0.44998795579063067,0.11070884745418194,2.53086419792294,0.28589993506703304,108.59962368000001,1.4674329599999991,556.0,12.034090909090908,0.41953898797922384,1.3594351732991015,21.18651418155895,ENT
D4,18,10,16567.0,11642.0,1.4192240982092343,13,0.22471183238915662,0.1114035384522613,0.44998795579063067,0.11922491264296517,3.307342430661814,0.3183885640519232,14.234173440000006,0.4453129404081652,142.0,7.020408163265306,0.14178254765029535,0.6758349705304518,3.6155274953386027,ENT
D4,18,11,21860.0,16935.0,1.20083296277909,15,0.15291671908775012,0.04182980886510904,0.3999810221662081,0.32998575716997514,2.3651721901000005,0.11695906434560442,5.613895679999985,0.18728732444444615,38.0,4.083333333333333,0.021904950230814072,0.20192307692307693,2.2281716130441365,ENT
D4,18,12,16567.0,11642.0,0.8327659529462019,3,0.12551226169545374,0.06729583413062755,0.44998795579063067,0.28332299265227956,3.4210526321089296,0.06497725796978024,0.24715264000002435,0.045969408000001974,6.0,3.4,0.0029869660823342078,0.06457739791073125,0.9715528126395054,ENT
D4,18,13,21860.0,16935.0,1.7493912133649012,14,0.22362995011651413,0.0903699083642507,0.3999810221662081,0.32498609538452994,2.0305393115556325,0.11695906434560442,12.647710719999964,0.8883905422222225,105.0,9.222222222222221,0.10390532659179531,0.5312,2.103824947208712,ENT
D4,18,14,16567.0,11642.0,2.231629708726353,13,0.17673694375682,0.1109117448887534,0.44998795579063067,0.11922491264296517,4.3014944775994515,0.6985055231751376,19.023790079999998,0.2765558236279064,269.0,6.73953488372093,0.19317577027034183,1.0944108761329305,6.580904603121354,ENT
D4,18,15,16567.0,11642.0,1.518183279537373,13,0.1857120152042255,0.10416630829042045,0.44998795579063067,0.11922491264296517,2.6478232622685445,0.23066926579271985,103.99965184000001,1.9821836259154955,488.0,14.746478873239436,0.4572288416562786,1.2846625766871165,17.695288891840814,ENT
D4,4,0,14422.0,9143.0,1.9823294058015888,15,0.16148208124169122,0.09228636319227014,0.049972425398164474,0.029983455238898688,1.4522417156245884,0.06172839507129123,8.402616319999993,1.2079017768421039,71.0,11.578947368421053,0.07456183808822403,0.49217002237136465,1.7802526929756428,ENT
D4,4,1,13931.0,8652.0,1.9039472702356173,15,0.1530861246622034,0.08952320990620923,0.04997242539816434,0.023320465185810026,1.9720597793828303,0.10396361275164838,18.0133888,1.4416665599999963,126.0,13.65625,0.14988086396084066,0.7199341021416804,3.0847079564592828,ENT
D4,4,2,13931.0,8652.0,1.150503169703913,15,0.10394649531722508,0.06207701820299892,0.04997242539816434,0.023320465185810026,10.679012347333382,0.39961013651414845,0.04907008000003543,0.015037315121951571,8.0,3.707317073170732,0.006009063548689336,0.13872832369942195,2.974417916045049,ENT
D4,4,3,13931.0,8652.0,1.4135150785724577,15,0.12794063510346473,0.0571180086384861,0.04997242539816434,0.023320465185810026,1.861598440834204,0.05198180637582419,2.43089408000003,0.18878464000000106,21.0,4.1875,0.00981336660320973,0.1169284467713787,1.0961562661724316,ENT
D4,4,4,13931.0,8652.0,1.9296274981985362,15,0.1926072426495676,0.10825718845664485,0.04997242539816434,0.023320465185810026,3.1903833663162096,0.3768680962247254,18.785402879999992,0.5371713324137924,199.0,8.008620689655173,0.20244273739328505,0.9460285132382892,4.479219932268611,ENT
D4,4,5,14422.0,9143.0,2.0377363946584692,15,0.16648687055613082,0.102809874568744,0.049972425398164474,0.029983455238898685,2.742040286324726,0.2988953866609891,100.78650368000001,1.6566369947826056,475.0,13.23913043478261,0.49516115511244585,1.4431279620853081,12.394054811761567,ENT
D4,4,6,14422.0,9143.0,1.3271138470513077,15,0.13153282048259118,0.0869241275042819,0.049972425398164474,0.029983455238898685,2.0695256663375003,0.09421702405618135,7.40253696000002,0.546296231724141,66.0,7.137931034482759,0.05147040520615461,0.3249607535321821,2.1607401383378737,ENT
D4,4,7,14422.0,9143.0,2.0176895895926887,15,0.1438041085716329,0.07403196224758254,0.049972425398164474,0.029983455238898685,1.3970110463502752,0.06172839507129123,8.982937600000014,1.3472261389473668,70.0,12.789473684210526,0.08316210735531333,0.5651162790697675,1.9717638573994645,ENT
D4,4,8,13931.0,8652.0,1.8719789799842304,15,0.16148208124169122,0.08462686353617352,0.04997242539816434,0.023320465185810026,1.3027940222940937,0.04873294347733518,8.997928960000024,1.457700864000003,69.0,13.4,0.0710380538121748,0.5012468827930174,1.8949379971634959,ENT
D4,4,9,14422.0,9143.0,1.811948761018653,15,0.13153282048259118,0.09492357692795016,0.049972425398164474,0.029983455238898688,1.6016894089550828,0.07472384666524727,18.605998080000006,1.5685151165217408,111.0,13.391304347826088,0.11720548305909302,0.6247464503042597,2.5006611458723316,ENT
D4,4,10,14422.0,9143.0,1.4000671289559736,15,0.06199482916715375,0.03824900795455336,0.049972425398164474,0.029983455238898688,18.551007150372257,1.2962962964971156,108.8380928,0.3554619669172938,3082.0,15.403508771929825,0.46078403126046824,1.0763572679509632,38.105070721145445,ENT
D4,4,11,13931.0,8652.0,2.410262379070098,15,0.1926072426495676,0.1003009029602155,0.04997242539816434,0.023320465185810026,2.205977908074039,0.20792722550329676,18.768445439999994,0.6683161599999972,151.0,7.984375,0.13896112490781676,0.7525773195876289,3.1323786599774137,ENT
D4,4,12,13931.0,8652.0,1.3390143159138745,15,0.12794063510346473,0.05645997370367766,0.04997242539816434,0.023320465185810026,1.2670565304107146,0.03248862898489012,0.1424588799999924,0.04286054399999699,4.0,3.1,0.0013924803121064604,0.07948717948717948,0.9302584152236246,ENT
